"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","name","entrez"
"ENSG00000132906",94.9223313065353,0.228560363304666,0.183331445983949,1.24670572513063,0.212505418829851,0.305879955338836,"CASP9","caspase 9","842"
"ENSG00000116138",690.838087073522,0.576561802768457,0.0758138132935923,7.60497035725794,2.8496920249073e-14,1.51346886713816e-13,"DNAJC16","DnaJ heat shock protein family (Hsp40) member C16","23341"
"ENSG00000116771",13.0920426990711,0.242270424308613,0.488257592869098,0.496193869479805,0.619757635881051,0.719325008273133,"AGMAT","agmatinase","79814"
"ENSG00000197312",629.759400075765,0.971457140162069,0.0799150799382627,12.1561179806434,5.32285956339251e-34,6.04378306974413e-33,"DDI2","DNA damage inducible 1 homolog 2","84301"
"ENSG00000116786",1641.39742983243,0.237711723862428,0.054840556585657,4.33459721531344,1.46027246067366e-05,4.1459247785414e-05,"PLEKHM2","pleckstrin homology and RUN domain containing M2","23207"
"ENSG00000162461",2.30616775618368,1.15470264242033,1.22305603015711,0.944112627670875,0.345112097080162,0.45665847430126,"SLC25A34","solute carrier family 25 member 34","284723"
"ENSG00000162458",2879.63997052123,-0.103533772771603,0.0449561726889882,-2.30299348407306,0.0212792097104075,0.0393788288186824,"FBLIM1","filamin binding LIM protein 1","54751"
"ENSG00000233954",121.953128805443,-0.0515524904105069,0.168228564012545,-0.306443146044227,0.75926726162453,0.83141993475164,"UQCRHL","ubiquinol-cytochrome c reductase hinge protein like","440567"
"ENSG00000065526",957.239667690687,-0.122588415141518,0.0744618295669039,-1.64632558526342,0.0996967446457539,0.158573968438555,"SPEN","spen family transcriptional repressor","23013"
"ENSG00000116809",428.303791082262,0.0976348900993339,0.0935396304695745,1.04378101141945,0.296586718823403,0.402087670133319,"ZBTB17","zinc finger and BTB domain containing 17","7709"
"ENSG00000173641",36.4061210182215,-1.62638878152995,0.319779772444097,-5.08596516002046,3.65761197409939e-07,1.22124796724687e-06,"HSPB7","heat shock protein family B (small) member 7","27129"
"ENSG00000186510",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"CLCNKA","chloride voltage-gated channel Ka","1187"
"ENSG00000184908",0.56087316491117,-2.67490235690705,2.44626168783248,-1.09346533537757,0.274189540869211,0.376994631339717,"CLCNKB","chloride voltage-gated channel Kb","1188"
"ENSG00000185519",11.0368348263553,-0.190981150662636,0.541817495598112,-0.3524824359018,0.724476488453604,0.804864653009891,"FAM131C","family with sequence similarity 131 member C","348487"
"ENSG00000142627",2309.84676794303,0.48060209302863,0.0497135129821651,9.66743374585191,4.14644981652347e-22,3.19447869293899e-21,"EPHA2","EPH receptor A2","1969"
"ENSG00000142632",111.760276673965,0.0524303639795598,0.168115851835066,0.31187043581707,0.755138991492583,0.828191580340652,"ARHGEF19","Rho guanine nucleotide exchange factor 19","128272"
"ENSG00000132881",73.6352610940121,0.471351298339626,0.209273412514441,2.25232289508874,0.0243018743487924,0.0444754779774622,"CPLANE2","ciliogenesis and planar polarity effector 2","79363"
"ENSG00000037637",491.742331229767,0.0242224040195923,0.0887052523864881,0.273066175541167,0.784802346963638,0.850224303467254,"FBXO42","F-box protein 42","54455"
"ENSG00000055070",3284.51932805167,0.592228253275343,0.0464185336583723,12.7584438068204,2.79733690995249e-37,3.48496630421638e-36,"SZRD1","SUZ RNA binding domain containing 1","26099"
"ENSG00000187144",0.177436594104331,0.785955538541566,4.05983006390921,0.193593211087454,0.846494414395661,NA,"SPATA21","spermatogenesis associated 21","374955"
"ENSG00000157191",1371.8429317135,-0.066460190914422,0.0564172826362824,-1.17801120168948,0.23879214053533,0.336873606509973,"NECAP2","NECAP endocytosis associated 2","55707"
"ENSG00000219481",358.542842563789,-0.175917975480584,0.0973541204767983,-1.80699054769345,0.07076375301177,0.116999967911845,"NBPF1","NBPF member 1","55672"
"ENSG00000058453",290.439020778139,0.501376704979924,0.113945170584909,4.40015757057741,1.08172301404528e-05,3.12107160943606e-05,"CROCC","ciliary rootlet coiled-coil, rootletin","9696"
"ENSG00000117122",320.522080524668,1.95177396670927,0.117024096875592,16.6783937566653,1.88211845097979e-62,4.24138558570949e-61,"MFAP2","microfibril associated protein 2","4237"
"ENSG00000159363",855.936179460548,0.225799161860038,0.0700821459151608,3.22192134546484,0.00127334085501141,0.00288271851323473,"ATP13A2","ATPase cation transporting 13A2","23400"
"ENSG00000117118",694.444991253429,-0.842675554609335,0.0758339285913751,-11.1121178905292,1.09530434564946e-28,1.04280332339675e-27,"SDHB","succinate dehydrogenase complex iron sulfur subunit B","6390"
"ENSG00000142623",1.9392474664235,-1.68177096227913,1.35144234669289,-1.24442671668132,0.213342555127628,0.30690508320849,"PADI1","peptidyl arginine deiminase 1","29943"
"ENSG00000179051",1876.89672122939,0.750218160770031,0.0539812549779471,13.8977532307561,6.53610283956092e-44,9.76968394010638e-43,"RCC2","regulator of chromosome condensation 2","55920"
"ENSG00000074964",234.045132513187,-0.53489721759329,0.12075082489684,-4.42976036023162,9.43378581560265e-06,2.74068865267794e-05,"ARHGEF10L","Rho guanine nucleotide exchange factor 10 like","55160"
"ENSG00000117148",0.485425494455014,-0.999060934654244,2.50235133124642,-0.399248867326961,0.689709839316663,NA,"ACTL8","actin like 8","81569"
"ENSG00000159423",214.304092213007,0.339568373104161,0.125137902173379,2.71355334560178,0.0066565849728435,0.0135186370855405,"ALDH4A1","aldehyde dehydrogenase 4 family member A1","8659"
"ENSG00000169991",333.516665634404,0.005146536780098,0.102829378729107,0.0500492840052645,0.960083114547741,0.972622005925529,"IFFO2","intermediate filament family orphan 2","126917"
"ENSG00000127481",5704.54103267849,0.00380478191798132,0.0426938804905566,0.0891177347728533,0.928988343162702,0.951917555553911,"UBR4","ubiquitin protein ligase E3 component n-recognin 4","23352"
"ENSG00000127463",2612.10847596582,-0.493538879214183,0.0489179874925742,-10.0891084141412,6.17276160383446e-24,5.05692943398067e-23,"EMC1","ER membrane protein complex subunit 1","23065"
"ENSG00000053372",691.597771017374,-0.642513794516049,0.0766904009048583,-8.37802106828399,5.38250120009948e-17,3.23520810306143e-16,"MRTO4","MRT4 homolog, ribosome maturation factor","51154"
"ENSG00000162482",3.28146473856211,-0.181025121609471,0.952182748954849,-0.190115943402851,0.849218276896223,0.897445788390688,"AKR7A3","aldo-keto reductase family 7 member A3","22977"
"ENSG00000053371",596.564512424174,-0.0224776869223401,0.0798615153097151,-0.281458307360788,0.778358901918858,0.845915013382503,"AKR7A2","aldo-keto reductase family 7 member A2","8574"
"ENSG00000040487",342.782082246276,0.62293856034756,0.109771532400615,5.67486439083426,1.38798564796407e-08,5.18270394722433e-08,"SLC66A1","solute carrier family 66 member 1","54896"
"ENSG00000077549",5289.02142645475,-0.240798741191196,0.0409597218607242,-5.87891543819528,4.12963254256413e-09,1.59996120957703e-08,"CAPZB","capping actin protein of muscle Z-line subunit beta","832"
"ENSG00000173436",188.558895315781,-0.244205662568947,0.13048239305063,-1.87156026847384,0.0612674645134904,0.102870685871263,"MICOS10","mitochondrial contact site and cristae organizing system subunit 10","440574"
"ENSG00000158747",187.232404612608,-0.493160222386538,0.138333473768752,-3.56501003662308,0.000363842265078154,0.000885161324318561,"NBL1","NBL1, DAN family BMP antagonist","4681"
"ENSG00000158748",0.182309748120255,-1.1375983718191,4.01614646336846,-0.283256196504588,0.776980452864611,NA,"HTR6","5-hydroxytryptamine receptor 6","3362"
"ENSG00000162542",136.415756808074,-0.639063775226004,0.161560347048524,-3.9555731768394,7.63513722491785e-05,0.00020072538783596,"TMCO4","transmembrane and coiled-coil domains 4","255104"
"ENSG00000169914",237.219748503803,0.0355252476231442,0.122173369135436,0.290777342677377,0.771221614886376,0.840264963420966,"OTUD3","OTU deubiquitinase 3","23252"
"ENSG00000127472",1.21530878850593,-0.683366202100163,1.76465163187298,-0.387252752757125,0.698569099764531,0.784107166712356,"PLA2G5","phospholipase A2 group V","5322"
"ENSG00000162543",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"UBXN10","UBX domain protein 10","127733"
"ENSG00000158816",0.177436594104331,0.785955538541566,4.05983006390921,0.193593211087454,0.846494414395661,NA,"VWA5B1","von Willebrand factor A domain containing 5B1","127731"
"ENSG00000162545",2032.23180406491,-0.222642368632925,0.0513283476764796,-4.33761028187056,1.4404026538029e-05,4.09266518445096e-05,"CAMK2N1","calcium/calmodulin dependent protein kinase II inhibitor 1","55450"
"ENSG00000090432",618.828771755567,0.0726858466629679,0.0868538310852684,0.836875538531039,0.402662531450309,0.517297802346117,"MUL1","mitochondrial E3 ubiquitin protein ligase 1","79594"
"ENSG00000183114",3.05656628807504,0.728677872206052,1.06758806742069,0.682545913019194,0.494893821225559,0.607002757758179,"FAM43B","family with sequence similarity 43 member B","163933"
"ENSG00000158825",13.8286362530918,-4.0443674573447,0.759755825117113,-5.32324639527611,1.01931526652379e-07,3.54391799906289e-07,"CDA","cytidine deaminase","978"
"ENSG00000158828",403.410558803924,-0.510733318413072,0.0941340732505262,-5.42559458841028,5.77619307580116e-08,2.04835258785268e-07,"PINK1","PTEN induced kinase 1","65018"
"ENSG00000244038",4724.75336214674,0.185685559972153,0.040509182658984,4.58378934809173,4.56624267081876e-06,1.37089599679215e-05,"DDOST","dolichyl-diphosphooligosaccharide--protein glycosyltransferase non-catalytic subunit","1650"
"ENSG00000117245",82.9386477415701,-1.18555540713697,0.201686812086456,-5.8781999421398,4.14751778179768e-09,1.60646825409026e-08,"KIF17","kinesin family member 17","57576"
"ENSG00000189410",331.389386693001,-0.975000979034665,0.11110103006185,-8.77580503521775,1.69685582036573e-18,1.09685355616448e-17,"SH2D5","SH2 domain containing 5","400745"
"ENSG00000127483",2910.89735775808,0.114218196323273,0.0509774569616564,2.24056285132434,0.0250544052920913,0.0457107978701215,"HP1BP3","heterochromatin protein 1 binding protein 3","50809"
"ENSG00000075151",3936.16973038135,0.592827584699818,0.0472898114318629,12.5360530471556,4.74022784572824e-36,5.69832610035423e-35,"EIF4G3","eukaryotic translation initiation factor 4 gamma 3","8672"
"ENSG00000117298",9119.74599415106,0.205323767645178,0.0405152107469434,5.06781931674066,4.02399096269321e-07,1.33842425655997e-06,"ECE1","endothelin converting enzyme 1","1889"
"ENSG00000142794",199.570854862967,-0.0250979410648019,0.132804002923987,-0.188984823591253,0.850104711476023,0.898189349611702,"NBPF3","NBPF member 3","84224"
"ENSG00000162551",36.9472559900737,-0.71828102943289,0.296887666114302,-2.41936971930774,0.015547428906863,0.0296082190501806,"ALPL","alkaline phosphatase, biomineralization associated","249"
"ENSG00000076864",6.2065098600957,1.84353467561255,0.786413641469945,2.34423028594298,0.0190663950567215,0.0356599657799443,"RAP1GAP","RAP1 GTPase activating protein","5909"
"ENSG00000090686",1161.96764325626,-0.06268492705124,0.0603506373183976,-1.0386787917504,0.298954147829906,0.404552954799114,"USP48","ubiquitin specific peptidase 48","84196"
"ENSG00000187942",2.65269756553018,-0.207264525909633,1.0801135213555,-0.191891427902433,0.84782725220981,0.896425715120753,"LDLRAD2","low density lipoprotein receptor class A domain containing 2","401944"
"ENSG00000142798",10291.3236902459,-0.515971976036535,0.0455808682797132,-11.3199242469494,1.04562235097354e-29,1.03148475292155e-28,"HSPG2","heparan sulfate proteoglycan 2","3339"
"ENSG00000070831",4739.36458322494,0.00339079046507863,0.0434035049618128,0.078122503425977,0.937730606751743,0.957215243268263,"CDC42","cell division cycle 42","998"
"ENSG00000162552",3.37380201725139,1.46073839836308,1.02580905549886,1.42398664793685,0.154450337221446,0.23244587883081,"WNT4","Wnt family member 4","54361"
"ENSG00000184677",538.143335998328,0.559567786966846,0.0882303721319808,6.34212203173991,2.26621688697834e-10,9.58929212755863e-10,"ZBTB40","zinc finger and BTB domain containing 40","9923"
"ENSG00000070886",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"EPHA8","EPH receptor A8","2046"
"ENSG00000133216",3221.87545936976,-0.105847745012806,0.0518937455148873,-2.03970139296345,0.0413800761053595,0.0721983617427238,"EPHB2","EPH receptor B2","2048"
"ENSG00000004487",1927.73977961996,0.294824357005728,0.0503872123412505,5.8511742028714,4.88114646806377e-09,1.88270967407286e-08,"KDM1A","lysine demethylase 1A","23028"
"ENSG00000169641",1856.4100300984,-0.175482500941771,0.0538838966084328,-3.25667800561974,0.00112724226079644,0.00256933133925423,"LUZP1","leucine zipper protein 1","7798"
"ENSG00000179546",5.85370955317711,1.26534094411907,0.759052411296343,1.66700075684901,0.0955142543779957,0.152578482660189,"HTR1D","5-hydroxytryptamine receptor 1D","3352"
"ENSG00000125944",1964.48824859377,-1.01613657792195,0.0530247559992319,-19.1634371299449,7.47688354689708e-82,2.35457926739678e-80,"HNRNPR","heterogeneous nuclear ribonucleoprotein R","10236"
"ENSG00000125945",248.24896229634,0.319517535806472,0.117812074597376,2.71209497751761,0.00668594326650128,0.0135707797633516,"ZNF436","zinc finger protein 436","80818"
"ENSG00000204219",36.7589724487216,-1.55408563275168,0.311745603275269,-4.98510842309919,6.19270763567675e-07,2.02458130289716e-06,"TCEA3","transcription elongation factor A3","6920"
"ENSG00000088280",340.022113373046,-0.0222568947976119,0.101987922164525,-0.218230691686291,0.827249372817158,0.882902545917827,"ASAP3","ArfGAP with SH3 domain, ankyrin repeat and PH domain 3","55616"
"ENSG00000007968",10.9033004581876,-1.50752173024517,0.565388398741749,-2.66634712279224,0.00766804727399002,0.0154008831730805,"E2F2","E2F transcription factor 2","1870"
"ENSG00000117318",1030.64234133617,0.856009301028598,0.0692078556298632,12.3686725045593,3.8615056498841e-35,4.56016588685832e-34,"ID3","inhibitor of DNA binding 3, HLH protein","3399"
"ENSG00000197880",0.743084943822294,2.94752827889509,2.09013509188923,1.41020945982534,0.158477843368931,0.237870094263297,"MDS2","myelodysplastic syndrome 2 translocation associated","259283"
"ENSG00000142676",6541.68685868825,-0.484958964127327,0.0403219751904277,-12.0271629015449,2.55800536230388e-33,2.83244801124227e-32,"RPL11","ribosomal protein L11","6135"
"ENSG00000011007",1205.10200356809,-0.538265443934558,0.0632307184562725,-8.51272066925506,1.69899014631675e-17,1.04768689441072e-16,"ELOA","elongin A","6924"
"ENSG00000057757",425.161325136574,-0.275545807323038,0.10213251677359,-2.69792438321944,0.00697732875333808,0.0141252570283924,"PITHD1","PITH domain containing 1","57095"
"ENSG00000011009",1433.22328920563,0.939915669398279,0.0614898326017973,15.2857087038289,9.52214337817485e-53,1.73042354016697e-51,"LYPLA2","lysophospholipase 2","11313"
"ENSG00000117308",268.684075556633,-0.326763484408721,0.112910685443031,-2.89399965226134,0.00380368583253041,0.00805210022979506,"GALE","UDP-galactose-4-epimerase","2582"
"ENSG00000117305",264.870988922871,-0.787231867478944,0.123533124136158,-6.3726378895045,1.85804233287647e-10,7.90526209640109e-10,"HMGCL","3-hydroxy-3-methylglutaryl-CoA lyase","3155"
"ENSG00000179163",119.382292613947,1.14865016508472,0.17232837415789,6.66547323212314,2.63813892030526e-11,1.18829130218395e-10,"FUCA1","alpha-L-fucosidase 1","2517"
"ENSG00000188822",0.177436594104331,0.785955538541566,4.05983006390921,0.193593211087454,0.846494414395661,NA,"CNR2","cannabinoid receptor 2","1269"
"ENSG00000189266",635.125097376062,-1.02402861506209,0.0788194280718885,-12.9920838061411,1.35681771930187e-38,1.75718625193945e-37,"PNRC2","proline rich nuclear receptor coactivator 2","55629"
"ENSG00000188529",1454.5970918954,-0.268028986224201,0.0623131665264181,-4.30132187409491,1.69782226055225e-05,4.79082988244669e-05,"SRSF10","serine and arginine rich splicing factor 10","10772"
"ENSG00000142661",1.13544246201605,-1.18260141489233,1.84714156457498,-0.640233232564633,0.522020980492332,0.632953123035458,"MYOM3","myomesin 3","127294"
"ENSG00000158055",0.517938701215057,0.785794773850207,2.45201358203302,0.320469176683225,0.748612692693992,0.822918014207987,"GRHL3","grainyhead like transcription factor 3","57822"
"ENSG00000001460",140.863810325503,-1.55312121410433,0.162133542655782,-9.57927143676668,9.77318969051121e-22,7.37140581672233e-21,"STPG1","sperm tail PG-rich repeat containing 1","90529"
